company,post_time,date_retrived,post,reaction_count,repost
Defence Science & Technology Group.,5mo,2022-06-06,"Could you provide expert, impartial and timely advice to ensure #YourADF maintains a strategic, operational and tactical capability edge?Apply today to start your #career in #DefenceScience as a Research or Program Leader:Research Leader - Maritime Capability Analysis https://lnkd.in/gYyjrWJSResearch Leader - Joint Warfare Operations https://lnkd.in/gRt8b_Xk Program Leader - Integrated Force https://lnkd.in/gWHH4rA9",39,0
Defence Science & Technology Group.,6mo,2022-06-06,"Do you have a tool to analyse diverse data from a variety of digital sources, assign attribution and manage large data sources? You may have a solution to a key security challenge.Find out more at a virtual info session 12:30pm AEDT Mon 13 Dec 21.https://lnkd.in/gEDurRkf",34,0
Defence Science & Technology Group.,7mo,2022-06-06,"The NAVIGATE program seeks to improve gender diversity by setting a target of 40% male, 40% female and 20% of any gender. If you have passion for discovery, for invention, for finding faster, better ways of doing something, you’ll have a home in Defence.https://lnkd.in/gnDmxT_s#careeropportunities #diversity #DefenceScience",46,0
Defence Science & Technology Group.,8mo,2022-06-06,"Congratulations to one of our early career researchers, Lily Taylor, who is a finalist in the Women in Innovation SA Awards! Lily has developed a super-cool ‘laser maze’ to help students learn about optics. This fantastic teaching aid is portable, interactive, inexpensive and a brilliant way to engage young minds!  #innovation #creativity #optics #explore #DefenceScience #stemeducation #STEM",183,0
Defence Science & Technology Group.,9mo,2022-06-06,"The team behind a high-performance nanocomposite adhesive that could have significant implications for national security, is a finalist for the 2021 Eureka Prize for Outstanding Science in Safeguarding Australia. The “Strong Bond” team is comprised of Associate Professor Yixia (Sarah) Zhang and Dr Jojibabu Panta, of Western Sydney University, and DSTG’s Dr Andrew Rider and Dr john wang. The winner of this prestigious award will be announced on Thursday 7 October.https://lnkd.in/gd6_uV3b#research #science #team",50,0
Defence Science & Technology Group.,9mo,2022-06-06,Our Australian Department of Defence scientists representing #DefenceScience at the 2021 SA STEM Aboriginal Student Congress shared their #STEM stories in Defence and ran STEM workshops exploring optics using laser mazes! #deadlySTEM #AboriginalEducation #science #research,39,0
Defence Science & Technology Group.,9mo,2022-06-06,"Dr @Nick Stacy, Principal Scientist for Space with Australian Department of Defence discusses moving from cubesats to larger satellites and building Australia's space expertise and capability at the #AUSpaceForum. #DefenceScience #space",83,0
Defence Science & Technology Group.,9mo,2022-06-06,"Wouldn’t it be great to have a virtual representation of your car parts to analyse wear and tear before it occurs? Well, our Defence scientists along with Supashock and Flinders University have applied the concept of digital twins to monitor specific components of military land vehicles. This research creates a more comprehensive digital twin as it focuses on the real-time two-way transfer of data and the ability of the digital twin to initiate action in the physical vehicle.Read the full story here: https://lnkd.in/gStH8CST#DefenceScience #research #digitaltwins #science",37,0
Defence Science & Technology Group.,10mo,2022-06-06,"#FacesofSTEM - A nanotechnologist and an advocate of women in #STEM, Melanie applies her STEM skills in a non-STEM role to bring innovative solutions to problems. Melanie now manages gender equity in #DefenceScience. ""Moving from a STEM research background into a non-STEM role does have its challenges, but the diversity of thought that you bring to a non-STEM team is so important."" https://lnkd.in/garwqBeK#ScienceWeek #science #research #YourADF",130,0
Defence Science & Technology Group.,10mo,2022-06-06,"#FacesofSTEM– The Defence Graduate Program led Maggie to her current role in #DefenceScience. As a Capability Analyst, she is helping Defence make better decisions about how new technologies might impact future Defence capability.""The graduate program is a great way to join the organisation. Not only do you get to join with a cohort of other graduates, but you can also do a rotation in a different area. During my rotation, I went on a field trip to the middle of the outback to set up some radar experiments: that’s not an experience you can get in a typical workplace.""#ScienceWeek #sciencehttps://lnkd.in/gJgztjWC",76,0
Defence Science & Technology Group.,10mo,2022-06-06,Who knew #STEM could be so fun? Our scientists ran workshops for Kangaroo Island students as part of a STEM outreach event. The students created 3D phone holograms and investigated colour by sorting M&Ms through coloured filters. Afterwards nearly all students said they would consider a career a STEM. #WomenInSTEM #DefenceScience #science #teaching,49,0
