post,reaction_count,repost,company,post_time,date_retrived
"We’ve automated repricing, and we’re automating refinancing too. For real. Thousands of brokers (and their trusty admin teams) around Australia are now able to reprice their clients’ loans in a single click. It’s that simple. Find out more here: https://lnkd.in/gCnWdFnz❗❗❗ Sign up for a free trial by midnight 21 December and you'll get a $250 Visa gift card + Sherlok merch pack (T&CS apply): https://lnkd.in/gWCFyYsC#Sherlok #MortgageBrokers #Repricing #Refinancing",13,0,Sherlok Loans,6mo,2022-06-07
"Start your free trial* of Sherlok before 15 December and we’ll shout you a $250 Visa gift card. Spread the word to your broker mates -- you could even pool your $$$ and have a doozy of a Christmas lunch? Just an idea… 🍻If you’ve been considering signing up for a free trial, there’s never been a better time.Head here to get started: https://lnkd.in/gfxfPfRD*T&Cs: For a limited time, every new user who signs up for a free Sherlok trial will receive a $250 Visa gift card, plus a Sherlok merch pack. To qualify, you’ll need to: 1. Sign up for a free Sherlok trial between midnight 18 November 2021 and midnight 15 December 2021 ACDT; 2. Enter your credit card details into the Sherlok portal; 3. Complete the Sherlok onboarding process (this takes 10 minutes) before midnight 15 December ACDT. Only available for new Sherlok users.#Sherlok #MortgageBrokers #Repricing #Refinancing",8,0,Sherlok Loans,6mo,2022-06-07
"Are you a serious broker wanting to scale your business? The Adviser Magazine's Business Accelerator Program is a must attend event for any serious broker wanting to scale their business – tickets will be strictly limited, so secure your place today and take the first step in advancing your business to the next level.Sherlok is thrilled to be on board as a Gold sponsor. To learn more about the event, and take the first step in levelling up your business, visit: https://lnkd.in/gSpnpkC#Sherlok #MortgageBroker #Fintech #Repricing",11,0,Sherlok Loans,6mo,2022-06-07
"When The Adviser Magazine asked our founder Adam Grocke what innovation he thought the mortgage market would most benefit from… well, you probably wouldn’t be surprised by what his answer was 😉This special Brokers’ Guide to Innovation issue is a great read for any broker that wants to stay ahead of the field, check it out here: https://lnkd.in/g5dx3nw9#Sherlok #Innovation #MortgageBroker #Refinancing",18,0,Sherlok Loans,6mo,2022-06-07
"It’s only November but we’re feeling festive! We’re giving mortgage brokers who start a free trial* before 15 December a $250 Visa gift card and throwing in a bonus Sherlok merch pack 🎁Treat yourself (or your team) on us. And get a new (better!) way to reprice and refinance your loans while you’re at it. If you’ve been considering signing up for a free trial, there’s never been a better time. Head here to get started: https://lnkd.in/gx2FvJVw*T&Cs: For a limited time, every new user who signs up for a free Sherlok trial will receive a $250 Visa gift card, plus a Sherlok merch pack. To qualify, you’ll need to: 1. Sign up for a free Sherlok trial between midnight 18 November 2021 and midnight 15 December 2021 ACDT; 2. Enter your credit card details into the Sherlok portal; 3. Complete the Sherlok onboarding process (this takes 10 minutes) before midnight 15 December ACDT. Only available for new Sherlok users.",13,0,Sherlok Loans,7mo,2022-06-07
"Brokers are *so* used to repricing taking up *so* much of their (or their admin team’s) time that they literally don’t believe us when we say that they can reprice loans with a single click 🤯If repricing loans is a time-squeeze and not a breeze for you, repeat after us: It 👏  doesn’t 👏  have 👏  to 👏  be 👏  that 👏  way 👏 We’ve automated repricing, and we’re automating refinancing too. For real. Watch our latest demo to see Sherlok in action: https://lnkd.in/gX9yeDnd#Sherlok #MortgageBrokers #Fintech #Repricing",9,0,Sherlok Loans,7mo,2022-06-07
We’re stoked to be featured in The Adviser Magazine Brokers’ Guide to Innovation!Annie Kane's interview with Sherlok founder Adam Grocke includes how we’ve helped brokers’ save their customers nearly $3m in home loan interest since March by AUTOMATING the repricing process.Read it here: https://lnkd.in/g5dx3nw9Great work by Annie and the entire Adviser team for pulling together a really useful reference guide of all the latest tech and tools available to brokers 👏  Things are moving even faster than usual in the mortgages industry right now – don’t miss the boat!#Sherlok #MortgageBrokers #Innovation #Fintech,8,0,Sherlok Loans,7mo,2022-06-07
"If you’ve tuned in to any of our webinars lately, you may have had the pleasure of meeting Chris Hartley, our new Director. Chris was previously a Director at BankStatements leading their national and international sales strategy which resulted in them onboarding more than 50% of mortgage brokers in Australia.Chris joined Sherlok in September, and is doing an incredible job spreading the message to brokers that they don’t need to be repricing loans manually anymore 🎉🎉🎉Find out more about Chris, and meet the rest of our team here: https://lnkd.in/gKwyTWTW#Sherlok #MortgageBrokers #Fintech #Repricing",24,0,Sherlok Loans,7mo,2022-06-07
"Shout out to the admin teams working tirelessly behind the scenes processing piles of reprices each month and tackling the tedious task of back-and-forths with the banks on behalf of the broker and homeowner… We see you!!! 👀We talk about Sherlok saving brokers time but really, we know we’re giving YOU back valuable time in your day so you can get on with the tasks you really want to be doing too! No more chasing signatures, no more having to keep track of all the different lenders’ reprice processes… Reprice loans in a single click instead and service dozens more existing clients each month. Everyone wins! 🎉Find out how Sherlok works: https://lnkd.in/gzxcvEax#Sherlok #MortgageBrokers #InterestRates #Repricing",8,0,Sherlok Loans,7mo,2022-06-07
"Just a heads up – if you want to catch Adam Grocke (Sherlok founder) for a live demo, we’re running one on Zoom NEXT FridayWHEN: Friday 5th November 2021TIME: 10am ACST/10:30am AESTWHAT: Open to all brokers and people in the mortgage industry interested in finding out how automated repricing works.Adam will be joined by Chris Hartley (Sherlok Sales Director) to answer all your questions – this is the perfect opportunity to start scoping out how you can set your business up for success in 2022 with single click repricing. Register here: https://lnkd.in/gjKVw42J#Sherlok #MortgageBrokers #InterestRates #Repricing",8,0,Sherlok Loans,7mo,2022-06-07
"One happy homeowner got a whopping 1.78% reduction in their interest rate last month – all thanks to their broker using Sherlok to automatically reprice loans with just a single-click. Yes, it’s now THAT easy to make sure your clients are on the best rate. See how: https://lnkd.in/gaGX_pSp#Sherlok #MortgageBrokers #InterestRates #Repricing",7,0,Sherlok Loans,7mo,2022-06-07
"Three key messages from National Finance Brokers Day last week:💥 We all need to take a moment to reflect on how broker resilience over the last 12 months has been so important for the industry and Australian consumers!💥It can be tempting for borrowers to do everything themselves, but getting experts involved is often a better way to do things, especially reprices and refinances!💥 Brokers (and their admin teams) are busier than ever right now and they’re hanging out for better data and tools to make managing their trail book easier! It’s definitely an interesting (+ exciting!) time to be a mortgage broker. We’re glad to be a part of changing the landscape to make the industry more win-win-win-win for homeowners, brokers, aggregators AND lenders: https://lnkd.in/gUzagHEb 🙌 📷: National Finance Brokers Day#Sherlok #MortgageBrokers #NationalFinanceBrokersDay2021 #NFBD2021",13,0,Sherlok Loans,8mo,2022-06-07
"If you have admin support for all the pre-work and processing for reprices and refinances, we have good news for you (and them!). Admin access to Sherlok is free, and using Sherlok to manage your trail book is the most economic way to stop trail book churn!  You can nominate who you want your refinance leads and notifications to be sent to. We recommend your leads are sent to someone who can action them quickly to increase the chance of conversion 💥If that’s an admin team member, add their email to the notifications settings in your Sherlok portal. Read more FAQs here: https://lnkd.in/gzFa2j2K#Sherlok #MortgageBrokers #InterestRates #Repricing",6,0,Sherlok Loans,8mo,2022-06-07
"We were just scrolling through our reprices for last month and spotted this beauty of an interest rate! We love lenders that look after their existing borrowers as much as the new loans they write 👏👏👏It’s not often you see banks bringing reprice rates this low to the table, but if it’s possible, Sherlok will help make it happen. See how: https://lnkd.in/gxk8YnS6#Sherlok #MortgageBrokers #InterestRates #Repricing",5,0,Sherlok Loans,8mo,2022-06-07
"The Australian Mortgage Awards are online this year, so while we may not all be dressed up for the occasion, our team’s knocking off a bit early for the day to celebrate Sherlok being an Excellence Awardee before we tune in to watch the livestream. Congratulations and good luck to all the other finalists! #Sherlok #MortgageBrokers #InterestRates #Repricing",10,0,Sherlok Loans,8mo,2022-06-07
Sherlok swag all ready for National Finance Brokers Day – see you there Adelaide brokers! 👋#Sherlok #MortgageBrokers #MortgageIndustry #NationalFinanceBrokersDay #NFBD2021,29,0,Sherlok Loans,8mo,2022-06-07
"We had a blast yesterday at National Finance Brokers Day – great to hang out with everyone and hand out some merch! Thanks for organising, Dino Pacella. #Sherlok #MortgageBrokers #MortgageIndustry #NationalFinanceBrokersDay #NFBD2021",13,0,Sherlok Loans,8mo,2022-06-07
"The countdown is on for the Australian Mortgage Awards 2021! We’re thrilled to be an Excellence Awardee for best industry service at this year’s AMAs! This is a huge endorsement of the amazing work of our broker success managers and broker services team, AND our fantastic developers working behind the scenes adding new features to the Sherlok portal making repricing and refinancing a breeze!  Congratulations to all the other awardees – we’re in great company 👉  https://lnkd.in/g2acrJfS#Sherlok #MortgageBrokers #InterestRates #Repricing",11,0,Sherlok Loans,8mo,2022-06-07
Can you even call yourself a fintech startup if you don’t play table tennis? 🏓  #Sherlok #StartUpLife #FinTech,16,0,Sherlok Loans,8mo,2022-06-07
