index,link,tech,person,nationality,building,organization,country,location,product,event,money,date_
2771,https://www.proquest.com/anznews/docview/2489103261/6318A2DF6E4C4591PQ/906?accountid=14649,renewable energy,"gina rinehart, andrew forrest, sanjeev gupta, forrest, gupta, gus nathan, nathan, elizabeth gaines",,"lot fourteen, adelaide university","adelaide university, adelaide green research hub, fortescue metals group, roy hill company, liberty steel group, adelaide university s, centre for energy technology, the hilt crc, federal crc, crc, alcoa boral, csiro, australian national universities, adbri south, the federal government, fmg, fortescue","adelaide, australia, south australia, japan, south korea, tasmania, wa, sa, queensland, sa nsw, curtin",,,,,"Feb 15, 2021"
2772,https://www.proquest.com/anznews/docview/2634635671/6318A2DF6E4C4591PQ/907?accountid=14649,renewable energy,"dan van holst pellekaan, van holst pellekaan, escosa",south australians,,"the essential services commission of south australia, the independent statutory authority",,,,,hundreds of dollars,"Mar 2, 2022"
2773,https://www.proquest.com/anznews/docview/2489098704/6318A2DF6E4C4591PQ/908?accountid=14649,renewable energy,"peter malinauskas, malinauskas, rob lucas",,,"the state government, whyalla council, the environment protection authority","whyalla, port bonython, bonython, south australia s, south australia, australia, barngarla",,,,,"Feb 15, 2021"
2774,https://www.proquest.com/anznews/docview/2489112548/6318A2DF6E4C4591PQ/909?accountid=14649,renewable energy,"dan van holst pellekaan, van holst pellekaan, escosa",south australians,,"the essential services commission of south australia, the independent statutory authority",,,,,hundreds of dollars,"Feb 15, 2021"
2775,https://www.proquest.com/anznews/docview/2488101514/6318A2DF6E4C4591PQ/910?accountid=14649,renewable energy,"dan van holst pellekaan, van holst pellekaan, escosa",south australians,,"the essential services commission of south australia, the independent statutory authority",,,,,hundreds of dollars,"Feb 11, 2021"
2776,https://www.proquest.com/anznews/docview/2634636877/6318A2DF6E4C4591PQ/911?accountid=14649,renewable energy,"gina rinehart, andrew forrest, sanjeev gupta, forrest, gupta, gus nathan, nathan, elizabeth gaines",,"lot fourteen, adelaide university","adelaide university, adelaide green research hub, fortescue metals group, roy hill company, liberty steel group, adelaide university s, centre for energy technology, the hilt crc, federal crc, crc, alcoa boral, csiro, australian national universities, adbri south, the federal government, fmg, fortescue","adelaide, australia, south australia, japan, south korea, tasmania, wa, sa, queensland, sa nsw, curtin",,,,,"Mar 2, 2022"
2777,https://www.proquest.com/anznews/docview/2581587297/6318A2DF6E4C4591PQ/912?accountid=14649,renewable energy,"peter malinauskas, malinauskas, rob lucas",,,"the state government, whyalla council, the environment protection authority","whyalla, port bonython, bonython, south australia s, south australia, australia, barngarla",,,,,"Oct 14, 2021"
2778,https://www.proquest.com/anznews/docview/2530579753/6318A2DF6E4C4591PQ/913?accountid=14649,renewable energy,"joe hildebrand, tom quinn, sam riggall, quinn",,,beyond zero emissions bze,"australia, south australia, sa, queensland, nsw, china, japan, south korea, us, condobolin",,,,,"May 23, 2021"
2779,https://www.proquest.com/anznews/docview/2533033968/6318A2DF6E4C4591PQ/914?accountid=14649,renewable energy,"brad crouch s, john svigos, matthew abraham, andrea ellis kudla, pauline webb, no graham cornes, graham roocke clare, claire petersson, morrison, rodney h meek, birdwood, eric taylor, greg trenowden, andrew s","south australian, south australians","the new wch, rundle mall","sa health, csiro","guernsey, mount barker",,,,,"May 29, 2021"
2780,https://www.proquest.com/anznews/docview/2581587108/6318A2DF6E4C4591PQ/915?accountid=14649,renewable energy,,south australian,,department of industry science energy and resources,"south australia, china, australia",,,,,"Oct 14, 2021"
2781,https://www.proquest.com/anznews/docview/2590192786/6318A2DF6E4C4591PQ/916?accountid=14649,renewable energy,"joe hildebrand, tom quinn, sam riggall, quinn",,,beyond zero emissions bze,"australia, south australia, sa, queensland, nsw, china, japan, south korea, us, condobolin",,,,,"Nov 2, 2021"
2782,https://www.proquest.com/anznews/docview/2590192746/6318A2DF6E4C4591PQ/917?accountid=14649,renewable energy,morris zhou,all south australians,,,"south australia, maoneng australia, adelaide",gould creek,,,,"Nov 2, 2021"
2783,https://www.proquest.com/anznews/docview/2457351864/6318A2DF6E4C4591PQ/918?accountid=14649,renewable energy,morris zhou,all south australians,,,"south australia, maoneng australia, adelaide",gould creek,,,,"Nov 5, 2020"
2784,https://www.proquest.com/anznews/docview/2457351821/6318A2DF6E4C4591PQ/919?accountid=14649,renewable energy,"tim scholz, spencer, greg walters, dan van holst pellekaan",south australian,"cape hardy, port spencer, cape hardy project",the state government s,"bonython, adelaide, south australia, eyre peninsula, macquarie capital, south australia s","eyre peninsula, the eyre peninsula, deep water port, south australia s, asia",,,,"Nov 5, 2020"
2785,https://www.proquest.com/anznews/docview/2637761107/6318A2DF6E4C4591PQ/920?accountid=14649,renewable energy,"tim scholz, greg walters, dan van holst pellekaan",south australian,"cape hardy, port spencer, cape hardy project","the state government s, spencer","bonython, adelaide, south australia, eyre peninsula, macquarie capital, south australia s","eyre peninsula, the eyre peninsula, deep water port, south australia s, asia",,,,"Mar 11, 2022"
2786,https://www.proquest.com/anznews/docview/2577566932/6318A2DF6E4C4591PQ/921?accountid=14649,renewable energy,"steven marshall, peter malinauskas, marshall",bn japanese,the hydrogen hub,"santos andrew forrest s fortescue future industries, origin energy, chiyoda eneos australia, mitsubishi australia canada s amp energy, australia s h u, the labor party, santos, the federal government s","port bonython, whyalla, adelaide, bonython, south australia, port pirie","the upper spencer gulf of, south australia",,,,"Sep 30, 2021"
2787,https://www.proquest.com/anznews/docview/2491606455/6318A2DF6E4C4591PQ/922?accountid=14649,renewable energy,"gladys berejiklian, scott morrison, brian salter, evonne bennett, bennett, rob stokes, stokes, matt kean, kean, angus taylor",berejiklian,"energy connect, vni west, vni west tasmania s, marinus link",transgrid,"nsw, south australia s, australia, glasgow, buronga, south australia, victoria, wagga wagga, robertstown, morrison, coleambally","red cliffs, snowy",,,,"Feb 21, 2021"
2788,https://www.proquest.com/anznews/docview/2537834824/6318A2DF6E4C4591PQ/923?accountid=14649,renewable energy,"sam johnson, scott morrison, jotzo","victorian, australian",the northern power station,alinta energy,"south australia s, south australia, nsw, victoria, australia, queensland s, palaszczuk government, queensland",the wild west,,,,"Jun 8, 2021"
2789,https://www.proquest.com/anznews/docview/2575884426/6318A2DF6E4C4591PQ/924?accountid=14649,renewable energy,"steve masters, masters, dan van holst pellekaan, steven marshall","sa, australian, south australian","project energyconnect, red cliffs, the km line","electranet, state grid corporation of china, ytl power","south australia, nsw, sa, nsw s, robertstown, wagga wagga, victoria, electranet, malaysia, bundey",electranet,,,,"Sep 25, 2021"
2790,https://www.proquest.com/anznews/docview/2639690825/6318A2DF6E4C4591PQ/925?accountid=14649,renewable energy,grant chapman,,wallerberdina station,,"wallerberdina, napandee, kimba, australia, hawker","the flinders ranges, flinders ranges, hookina creek",,,,"Mar 17, 2022"
2791,https://www.proquest.com/anznews/docview/2607660315/6318A2DF6E4C4591PQ/926?accountid=14649,renewable energy,"leon bignell, steven campbell, jason garrood, amy williams","mawson, south australians, australian",,"the animal justice party, the sa greens, raa, the ki landscape board s, agki","australia, south australia","starfish hill, kangaroo island, the mount lofty ranges",,,,"Dec 9, 2021"
2792,https://www.proquest.com/anznews/docview/2581587051/6318A2DF6E4C4591PQ/927?accountid=14649,renewable energy,"marshall, steven marshall, dan van holst pellekaan, stuart mp, tim rogers",,"port pirie, h u s eyre peninsula gateway project, agig s","trafigura, nyrstar, the jobs and economic growth fund","south australia, port pirie, the upper spencer gulf, australia, south australia s, sa, tonsley, mitchell park, bonython","the spencer gulf, the upper spencer gulf",,,tens of billions of dollars,"Oct 14, 2021"
2793,https://www.proquest.com/anznews/docview/2639661169/6318A2DF6E4C4591PQ/928?accountid=14649,renewable energy,"kane thornton, angus taylor, taylor, thornton, stedman ellis, tony abbott, andrew dyer inset, dyer",australian,,"the federal government, the clean energy council, the future battery industries co operative research centre, a minerals council of australian forum, the australian renewable energy agency arena, the australian energy market commission, solar citizens","australia, tasmania, queensland, nsw, south australia, sydney, victoria",,,,,"Mar 17, 2022"
2794,https://www.proquest.com/anznews/docview/2581590779/6318A2DF6E4C4591PQ/929?accountid=14649,renewable energy,"leon bignell, steven campbell, jason garrood, amy williams","mawson, south australians",,"the animal justice party, raa, the ki landscape board s, agki","australia, south australia","starfish hill, kangaroo island, the mount lofty ranges",,,,"Oct 14, 2021"
2795,https://www.proquest.com/anznews/docview/2581590458/6318A2DF6E4C4591PQ/930?accountid=14649,renewable energy,"kane thornton, angus taylor, taylor, thornton, stedman ellis, tony abbott, andrew dyer inset, dyer",,,"the federal government, the clean energy council, the future battery industries co operative research centre, a minerals council of australian forum, the australian renewable energy agency arena, the australian energy market commission, solar citizens","australia, tasmania, queensland, nsw, south australia, sydney, victoria",,,,,"Oct 14, 2021"
2796,https://www.proquest.com/anznews/docview/2581587380/6318A2DF6E4C4591PQ/931?accountid=14649,renewable energy,"kane thornton, angus taylor, taylor, thornton, stedman ellis, tony abbott, andrew dyer inset, dyer",australian,,"the federal government, the clean energy council, the future battery industries co operative research centre, a minerals council of australian forum, the australian renewable energy agency arena, the australian energy market commission, solar citizens","australia, tasmania, queensland, nsw, south australia, sydney, victoria",south australia,,,,"Oct 14, 2021"
2797,https://www.proquest.com/anznews/docview/2581586983/6318A2DF6E4C4591PQ/932?accountid=14649,renewable energy,"kane thornton, angus taylor, taylor, thornton, stedman ellis, tony abbott, andrew dyer inset, dyer",australian,,"the federal government, the clean energy council, the future battery industries co operative research centre, a minerals council of australian forum, the australian renewable energy agency arena, the australian energy market commission, solar citizens","australia, tasmania, queensland, nsw, south australia, sydney, victoria",,,,,"Oct 14, 2021"
2798,https://www.proquest.com/anznews/docview/2581589961/6318A2DF6E4C4591PQ/933?accountid=14649,renewable energy,"kane thornton, angus taylor, taylor, thornton, stedman ellis, tony abbott, andrew dyer inset, dyer",,,"the federal government, the clean energy council, the future battery industries co operative research centre, a minerals council of australian forum, the australian renewable energy agency arena, the australian energy market commission, solar citizens","australia, tasmania, queensland, nsw, south australia, sydney, victoria",,,,,"Oct 14, 2021"
