title,links_,publised_date_,company
G-Space receives NASA Science Mission grant to provide microgravity insights - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy9nLXNwYWNlLXJlY2VpdmVzLW5hc2Etc2NpZW5jZS1taXNzaW9uLWdyYW50LXRvLXByb3ZpZGUtbWljcm9ncmF2aXR5LWluc2lnaHRzL9IBAA?oc=5,"Fri, 22 Jul 2022 07:00:00 GMT",space exploration
EUSPA welcomes Shriya satellite to the Galileo family - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9ldXNwYS13ZWxjb21lcy1zaHJpeWEtc2F0ZWxsaXRlLXRvLXRoZS1nYWxpbGVvLWZhbWlseS_SAQA?oc=5,"Thu, 01 Sep 2022 07:00:00 GMT",space exploration
Two South Australian manufacturers awarded AU $1 million grant to enter space - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC90d28tc291dGgtYXVzdHJhbGlhbi1tYW51ZmFjdHVyZXJzLWF3YXJkZWQtYXUtMS1taWxsaW9uLWdyYW50LXRvLWVudGVyLXNwYWNlL9IBAA?oc=5,"Tue, 09 Aug 2022 07:00:00 GMT",space exploration
Sierra Space and Blue Origin's Orbital Reef passes System Definition Review - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9zaWVycmEtc3BhY2UtYW5kLWJsdWUtb3JpZ2lucy1vcmJpdGFsLXJlZWYtcGFzc2VzLXN5c3RlbS1kZWZpbml0aW9uLXJldmlldy_SAQA?oc=5,"Wed, 24 Aug 2022 07:00:00 GMT",space exploration
#SpaceWatchGL Opinion: Confidential or Shared? The Discovery of Outer Space Resources by the Private Sector - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiiwFodHRwczovL3NwYWNld2F0Y2guZ2xvYmFsLzIwMjIvMDkvc3BhY2V3YXRjaGdsLW9waW5pb24tY29uZmlkZW50aWFsLW9yLXNoYXJlZC10aGUtZGlzY292ZXJ5LW9mLW91dGVyLXNwYWNlLXJlc291cmNlcy1ieS10aGUtcHJpdmF0ZS1zZWN0b3Iv0gEA?oc=5,"Fri, 09 Sep 2022 07:58:38 GMT",space exploration
The world has a space junk problem - Cosmos,https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3NwYWNlL2V4cGxvcmF0aW9uL3NwYWNlLWp1bmstaXRzLXJvY2tldC1zY2llbmNlL9IBS2h0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3NwYWNlL2V4cGxvcmF0aW9uL3NwYWNlLWp1bmstaXRzLXJvY2tldC1zY2llbmNlLw?oc=5,"Fri, 18 Feb 2022 08:00:00 GMT",space exploration
Redwire to develop space greenhouse to support Earth and in-space crop science - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9yZWR3aXJlLXRvLWRldmVsb3Atc3BhY2UtZ3JlZW5ob3VzZS10by1zdXBwb3J0LWVhcnRoLWFuZC1pbi1zcGFjZS1jcm9wLXNjaWVuY2Uv0gEA?oc=5,"Thu, 18 Aug 2022 07:00:00 GMT",space exploration
Giant leap for Aussie space industry - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMilwFodHRwczovL3d3dy5uZXdzLmNvbS5hdS90ZWNobm9sb2d5L3NjaWVuY2Uvc3BhY2UvYXVzdHJhbGlhLXRvLXBsYXkta2V5LXJvbGUtaW4tdXBjb21pbmctbWlzc2lvbi10by10aGUtbW9vbi9uZXdzLXN0b3J5L2IyNmI1ZmFhZTIwYTY1M2QwOWI0YjNlMTA2NmNiY2Zm0gEA?oc=5,"Wed, 06 Apr 2022 07:00:00 GMT",space exploration
"Retrospective: 25 years ago, Event Horizon made space exploration look like a terrible idea - Flicks",https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vd3d3LmZsaWNrcy5jb20uYXUvZmVhdHVyZXMvcmV0cm9zcGVjdGl2ZS0yNS15ZWFycy1hZ28tZXZlbnQtaG9yaXpvbi1tYWRlLXNwYWNlLWV4cGxvcmF0aW9uLWxvb2stbGlrZS1hLXRlcnJpYmxlLWlkZWEv0gEA?oc=5,"Thu, 11 Aug 2022 07:00:00 GMT",space exploration
cosine’s HyperScout selected for multiple space missions - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9jb3NpbmVzLWh5cGVyc2NvdXQtc2VsZWN0ZWQtZm9yLW11bHRpcGxlLXNwYWNlLW1pc3Npb25zL9IBAA?oc=5,"Mon, 26 Sep 2022 07:00:00 GMT",space exploration
Saudi Arabia joins the Artemis Accords - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy9zYXVkaS1hcmFiaWEtam9pbnMtdGhlLWFydGVtaXMtYWNjb3Jkcy_SAQA?oc=5,"Mon, 18 Jul 2022 07:00:00 GMT",space exploration
Space - University of South Australia - Connect with UniSA - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiMmh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS9jb25uZWN0L2luZHVzdHJpZXMvc3BhY2Uv0gEA?oc=5,"Thu, 30 Jun 2022 06:03:09 GMT",space exploration
Hyundai Motor and Kia to develop lunar surface exploration mobility - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9oeXVuZGFpLW1vdG9yLWFuZC1raWEtdG8tZGV2ZWxvcC1sdW5hci1zdXJmYWNlLWV4cGxvcmF0aW9uLW1vYmlsaXR5L9IBAA?oc=5,"Thu, 04 Aug 2022 07:00:00 GMT",space exploration
LunaNet developing internet for the Moon - Independent Australia,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vaW5kZXBlbmRlbnRhdXN0cmFsaWEubmV0L2J1c2luZXNzL2J1c2luZXNzLWRpc3BsYXkvbHVuYW5ldC1kZXZlbG9waW5nLWludGVybmV0LWZvci10aGUtbW9vbiwxNjcxNtIBAA?oc=5,"Wed, 31 Aug 2022 07:00:00 GMT",space exploration
NASA to aid new space technology development with US $200 million - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wMi9uYXNhLXRvLWFpZC1uZXctc3BhY2UtdGVjaG5vbG9neS1kZXZlbG9wbWVudC13aXRoLXVzLTIwMC1taWxsaW9uL9IBAA?oc=5,"Mon, 21 Feb 2022 08:00:00 GMT",space exploration
Lunar Logistics Services and Astrobotic selected to fly ESA payload to the Moon - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9sdW5hci1sb2dpc3RpY3Mtc2VydmljZXMtYW5kLWFzdHJvYm90aWMtc2VsZWN0ZWQtdG8tZmx5LWVzYS1wYXlsb2FkLXRvLXRoZS1tb29uL9IBAA?oc=5,"Wed, 28 Sep 2022 07:00:00 GMT",space exploration
Space Café Radio - Artemis I Episode III - with Nico Dettmann - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9zcGFjZS1jYWZlLXJhZGlvLWFydGVtaXMtaS1lcGlzb2RlLWlpaS13aXRoLW5pY28tZGV0dG1hbm4v0gEA?oc=5,"Thu, 18 Aug 2022 07:05:04 GMT",space exploration
Space Café Radio - on tour in Lausanne- with Valentin Eder - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy9zcGFjZS1jYWZlLXJhZGlvLW9uLXRvdXItaW4tbHVzYW5uZS13aXRoLXZhbGVudGluLWVkZXIv0gEA?oc=5,"Mon, 04 Jul 2022 07:00:00 GMT",space exploration
ClearSpace joins the Net Zero Space initiative - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNS9jbGVhcnNwYWNlLWpvaW5zLXRoZS1uZXQtemVyby1zcGFjZS1pbml0aWF0aXZlL9IBAA?oc=5,"Fri, 13 May 2022 07:00:00 GMT",space exploration
Seven Sisters space consortium bids for government grant - Australian Defence Magazine,https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LmF1c3RyYWxpYW5kZWZlbmNlLmNvbS5hdS9kZWZlbmNlL2N5YmVyLXNwYWNlL3NldmVuLXNpc3RlcnMtc3BhY2UtY29uc29ydGl1bS1iaWRzLWZvci1nb3Zlcm5tZW50LWdyYW500gEA?oc=5,"Tue, 15 Mar 2022 07:00:00 GMT",space exploration
Astrobotic acquires Masten Space Systems - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9hc3Ryb2JvdGljLWFjcXVpcmVzLW1hc3Rlbi1zcGFjZS1zeXN0ZW1zL9IBAA?oc=5,"Wed, 14 Sep 2022 07:00:00 GMT",space exploration
"Rocket Lab, DARPA and Space Development Agency achieve Mandrake-2 milestone - SpaceWatch.Global",https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy9yb2NrZXQtbGFiLWRhcnBhLWFuZC1zcGFjZS1kZXZlbG9wbWVudC1hZ2VuY3ktYWNoaWV2ZS1tYW5kcmFrZS0yLW1pbGVzdG9uZS_SAQA?oc=5,"Fri, 15 Jul 2022 07:00:00 GMT",space exploration
Space Café Australia by Dr. Annie Handmer: Lloyd Damp of Southern Launch on Launching from Down Under - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3NwYWNld2F0Y2guZ2xvYmFsLzIwMjIvMDQvc3BhY2UtY2FmZS1hdXN0cmFsaWEtYnktZHItYW5uaWUtaGFuZG1lci1sbG95ZC1kYW1wLW9mLXNvdXRoZXJuLWxhdW5jaC1vbi1sYXVuY2hpbmctZnJvbS1kb3duLXVuZGVyL9IBAA?oc=5,"Thu, 07 Apr 2022 07:00:00 GMT",space exploration
Local Aboriginal artist designs Southern Launch’s upcoming rocket launch mission patch - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9sb2NhbC1hYm9yaWdpbmFsLWFydGlzdC1kZXNpZ25zLXNvdXRoZXJuLWxhdW5jaHMtdXBjb21pbmctcm9ja2V0LWxhdW5jaC1taXNzaW9uLXBhdGNoL9IBAA?oc=5,"Thu, 25 Aug 2022 07:00:00 GMT",space exploration
First Moldovan satellite gets deployed from ISS - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9maXJzdC1tb2xkb3Zhbi1zYXRlbGxpdGUtZ2V0cy1kZXBsb3llZC1mcm9tLWlzcy_SAQA?oc=5,"Mon, 15 Aug 2022 07:00:00 GMT",space exploration
"In review: space law, regulation and policy in Australia - Lexology",https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmxleG9sb2d5LmNvbS9saWJyYXJ5L2RldGFpbC5hc3B4P2c9Y2ViMzhmYzUtNzUzOC00ZGE5LWJjODUtMjhmODBhMThlNWU40gEA?oc=5,"Thu, 09 Dec 2021 08:00:00 GMT",space exploration
ESA wants to accelerate Europe’s access to space - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wMS9lc2Etd2FudHMtdG8tYWNjZWxlcmF0ZS1ldXJvcGVzLWFjY2Vzcy10by1zcGFjZS_SAQA?oc=5,"Wed, 19 Jan 2022 08:00:00 GMT",space exploration
Scout collaborates with Privateer on space sustainability framework - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9zY291dC1jb2xsYWJvcmF0ZXMtd2l0aC1wcml2YXRlZXItb24tc3BhY2Utc3VzdGFpbmFiaWxpdHktZnJhbWV3b3JrL9IBAA?oc=5,"Tue, 06 Sep 2022 07:00:00 GMT",space exploration
Intuitive Machines to go public through merger with Inflection Point Acquisition - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9pbnR1aXRpdmUtbWFjaGluZXMtdG8tZ28tcHVibGljLXRocm91Z2gtbWVyZ2VyLXdpdGgtaW5mbGVjdGlvbi1wb2ludC1hY3F1aXNpdGlvbi_SAQA?oc=5,"Mon, 19 Sep 2022 07:00:00 GMT",space exploration
Space: Investing in the Final Frontier - International Banker,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vaW50ZXJuYXRpb25hbGJhbmtlci5jb20vYnJva2VyYWdlL3NwYWNlLWludmVzdGluZy1pbi10aGUtZmluYWwtZnJvbnRpZXIv0gEA?oc=5,"Tue, 05 Apr 2022 07:00:00 GMT",space exploration
PSN Group to build Nusantara Lima Satellite - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiTmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wMy9wc24tZ3JvdXAtdG8tYnVpbGQtbnVzYW50YXJhLWxpbWEtc2F0ZWxsaXRlL9IBAA?oc=5,"Thu, 24 Mar 2022 07:00:00 GMT",space exploration
Space Machines secures launch services deal with SpaceX - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNS9zcGFjZS1tYWNoaW5lcy1zZWN1cmVzLWxhdW5jaC1zZXJ2aWNlcy1kZWFsLXdpdGgtc3BhY2V4L9IBAA?oc=5,"Thu, 19 May 2022 07:00:00 GMT",space exploration
"#SpaceWatchGL Opinion: The SGAC Project Groups - The largest, most diverse project teams in the space sector - SpaceWatch.Global",https://news.google.com/__i/rss/rd/articles/CBMiigFodHRwczovL3NwYWNld2F0Y2guZ2xvYmFsLzIwMjIvMDgvc3BhY2V3YXRjaGdsLW9waW5pb24tdGhlLXNnYWMtcHJvamVjdC1ncm91cHMtdGhlLWxhcmdlc3QtbW9zdC1kaXZlcnNlLXByb2plY3QtdGVhbXMtaW4tdGhlLXNwYWNlLXNlY3Rvci_SAQA?oc=5,"Tue, 23 Aug 2022 07:00:00 GMT",space exploration
ESA’s new Space Safety Centre inaugurated - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNC9lc2FzLW5ldy1zcGFjZS1zYWZldHktY2VudHJlLWluYXVndXJhdGVkL9IBAA?oc=5,"Thu, 14 Apr 2022 07:00:00 GMT",space exploration
NASA selects CubeRover for Survive-the-Lunar-Night Mission - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9uYXNhLXNlbGVjdHMtY3ViZXJvdmVyLWZvci1zdXJ2aXZlLXRoZS1sdW5hci1uaWdodC1taXNzaW9uL9IBAA?oc=5,"Thu, 25 Aug 2022 07:00:00 GMT",space exploration
South Australia Trials Needle-Free Covid Vaccine - Triple M,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LnRyaXBsZW0uY29tLmF1L3N0b3J5L3NvdXRoLWF1c3RyYWxpYS10cmlhbHMtbmVlZGxlLWZyZWUtY292aWQtdmFjY2luZS0yMDE0MjjSAQA?oc=5,"Sun, 19 Jun 2022 00:35:19 GMT",space exploration
NASA identifies possible lunar landing regions for Artemis III - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9uYXNhLWlkZW50aWZpZXMtcG9zc2libGUtbHVuYXItbGFuZGluZy1yZWdpb25zLWZvci1hcnRlbWlzLWlpaS_SAQA?oc=5,"Mon, 22 Aug 2022 07:00:00 GMT",space exploration
NASA selects Draper to fly research to far side of Moon - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy9uYXNhLXNlbGVjdHMtZHJhcGVyLXRvLWZseS1yZXNlYXJjaC10by1mYXItc2lkZS1vZi1tb29uL9IBAA?oc=5,"Tue, 26 Jul 2022 07:00:00 GMT",space exploration
Privateer launches its knowledge graph technology - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wMy9wcml2YXRlZXItbGF1bmNoZXMtaXRzLWtub3dsZWRnZS1ncmFwaC10ZWNobm9sb2d5L9IBAA?oc=5,"Wed, 02 Mar 2022 08:00:00 GMT",space exploration
Arianespace to launch Eutelsat’s Konnect satellite on Ariane 5 - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9hcmlhbmVzcGFjZS10by1sYXVuY2gtZXV0ZWxzYXRzLWtvbm5lY3Qtc2F0ZWxsaXRlLW9uLWFyaWFuZS01L9IBAA?oc=5,"Wed, 31 Aug 2022 07:00:00 GMT",space exploration
Volume I of McGill Manual on military outer space law gets published - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy92b2x1bWUtaS1vZi1tY2dpbGwtbWFudWFsLW9uLW1pbGl0YXJ5LW91dGVyLXNwYWNlLWxhdy1nZXRzLXB1Ymxpc2hlZC_SAQA?oc=5,"Fri, 29 Jul 2022 07:00:00 GMT",space exploration
Solstar Space to provide wireless access points for NASA’s HALO module - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy9zb2xzdGFyLXNwYWNlLXRvLXByb3ZpZGUtd2lyZWxlc3MtYWNjZXNzLXBvaW50cy1mb3ItbmFzYXMtaGFsby1tb2R1bGUv0gEA?oc=5,"Wed, 20 Jul 2022 07:00:00 GMT",space exploration
Q-CTRL introduces Quantum Sensing Division to meet market demands - EurekAlert,https://news.google.com/__i/rss/rd/articles/CBMiL2h0dHBzOi8vd3d3LmV1cmVrYWxlcnQub3JnL25ld3MtcmVsZWFzZXMvOTYxMjI30gEA?oc=5,"Tue, 09 Aug 2022 07:00:00 GMT",space exploration
Astrobotic bids for the assets of Masten Space Systems - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9hc3Ryb2JvdGljLWJpZHMtZm9yLXRoZS1hc3NldHMtb2YtbWFzdGVuLXNwYWNlLXN5c3RlbXMv0gEA?oc=5,"Wed, 17 Aug 2022 07:00:00 GMT",space exploration
Colombia becomes next country to sign Artemis Accords - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNS9jb2xvbWJpYS1iZWNvbWVzLW5leHQtY291bnRyeS10by1zaWduLWFydGVtaXMtYWNjb3Jkcy_SAQA?oc=5,"Thu, 12 May 2022 07:00:00 GMT",space exploration
Novel space materials needed to take us to Mars - Cosmos,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3NwYWNlL2V4cGxvcmF0aW9uL25ldy1zcGFjZS1tYXRlcmlhbHMtZm9yLW1hcnMv0gFKaHR0cHM6Ly9jb3Ntb3NtYWdhemluZS5jb20vc3BhY2UvZXhwbG9yYXRpb24vbmV3LXNwYWNlLW1hdGVyaWFscy1mb3ItbWFycy8?oc=5,"Fri, 15 Apr 2022 07:00:00 GMT",space exploration
NASA and ESA collaborate on lunar- and Earth observation missions - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNi9uYXNhLWFuZC1lc2EtY29sbGFib3JhdGUtb24tbHVuYXItYW5kLWVhcnRoLW9ic2VydmF0aW9uLW1pc3Npb25zL9IBAA?oc=5,"Mon, 20 Jun 2022 07:00:00 GMT",space exploration
"What we learned from the Vogue Codes 2021 In Conversation breakfast in Adelaide, presented by Audi - Vogue Australia",https://news.google.com/__i/rss/rd/articles/CBMitQFodHRwczovL3d3dy52b2d1ZS5jb20uYXUvdm9ndWUtY29kZXMvd2hhdC13ZS1sZWFybmVkLWZyb20tdGhlLXZvZ3VlLWNvZGVzLTIwMjItaW4tY29udmVyc2F0aW9uLWJyZWFrZmFzdC1pbi1hZGVsYWlkZS1wcmVzZW50ZWQtYnktYXVkaS9pbWFnZS1nYWxsZXJ5Lzk0ZjIwZTkxMzU3Y2NjODhjNzYxYmUyMWI5NjkyNmFl0gEA?oc=5,"Tue, 05 Apr 2022 07:00:00 GMT",space exploration
U.S. signs Framework Agreement with New Zealand to boost space sector - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC91LXMtc2lnbnMtZnJhbWV3b3JrLWFncmVlbWVudC13aXRoLW5ldy16ZWFsYW5kLXRvLWJvb3N0LXNwYWNlLXNlY3Rvci_SAQA?oc=5,"Tue, 16 Aug 2022 07:00:00 GMT",space exploration
Australia selects Airbus to fast-track space technologies - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNy9hdXN0cmFsaWEtc2VsZWN0cy1haXJidXMtdG8tZmFzdC10cmFjay1zcGFjZS10ZWNobm9sb2dpZXMv0gEA?oc=5,"Thu, 21 Jul 2022 07:00:00 GMT",space exploration
Register Today For Our Space Café “33 minutes with Dennis Stone” On 4 October 2022 - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9yZWdpc3Rlci10b2RheS1mb3Itb3VyLXNwYWNlLWNhZmUtMzMtbWludXRlcy13aXRoLWRlbm5pcy1zdG9uZS1vbi00LW9jdG9iZXItMjAyMi_SAQA?oc=5,"Tue, 04 Oct 2022 07:00:00 GMT",space exploration
Space Cafè Radio - on tour in London - with Dr. Philip Metzger - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOS9zcGFjZS1jYWZlLXJhZGlvLW9uLXRvdXItaW4tbG9uZG9uLXdpdGgtZHItcGhpbGlwLW1ldHpnZXIv0gEA?oc=5,"Thu, 01 Sep 2022 07:00:00 GMT",space exploration
Second Meningococcal Case Identified In South Australia This Week - Triple M,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LnRyaXBsZW0uY29tLmF1L3N0b3J5L3NlY29uZC1tZW5pbmdvY29jY2FsLWNhc2UtaWRlbnRpZmllZC1pbi1zb3V0aC1hdXN0cmFsaWEtdGhpcy13ZWVrLTIwMzI0NdIBaGh0dHA6Ly9hbXAudHJpcGxlbS5jb20uYXUvc3Rvcnkvc2Vjb25kLW1lbmluZ29jb2NjYWwtY2FzZS1pZGVudGlmaWVkLWluLXNvdXRoLWF1c3RyYWxpYS10aGlzLXdlZWstMjAzMjQ1?oc=5,"Thu, 21 Jul 2022 07:04:12 GMT",space exploration
Spire to host second optical payload for South Korea - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9zcGlyZS10by1ob3N0LXNlY29uZC1vcHRpY2FsLXBheWxvYWQtZm9yLXNvdXRoLWtvcmVhL9IBAA?oc=5,"Mon, 08 Aug 2022 07:00:00 GMT",space exploration
Slingshot Aerospace acquires Numerica's Space Division and Seradata - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9zbGluZ3Nob3QtYWVyb3NwYWNlLWFjcXVpcmVzLW51bWVyaWNhcy1zcGFjZS1kaXZpc2lvbi1hbmQtc2VyYWRhdGEv0gEA?oc=5,"Fri, 05 Aug 2022 07:00:00 GMT",space exploration
Adelaide Records Wettest August in Four Years - Triple M,https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vd3d3LnRyaXBsZW0uY29tLmF1L3N0b3J5L2FkZWxhaWRlLXJlY29yZHMtd2V0dGVzdC1hdWd1c3QtaW4tZm91ci15ZWFycy0yMDQ3OTTSAVRodHRwOi8vYW1wLnRyaXBsZW0uY29tLmF1L3N0b3J5L2FkZWxhaWRlLXJlY29yZHMtd2V0dGVzdC1hdWd1c3QtaW4tZm91ci15ZWFycy0yMDQ3OTQ?oc=5,"Tue, 23 Aug 2022 01:25:03 GMT",space exploration
Three taikonauts are aboard the Tiangong Space Station - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wNi90aHJlZS10YWlrb25hdXRzLWFyZS1hYm9hcmQtdGhlLXRpYW5nb25nLXNwYWNlLXN0YXRpb24v0gEA?oc=5,"Tue, 07 Jun 2022 07:00:00 GMT",space exploration
Saudi Arabia launches astronaut program and partners with Axiom to fly two astronauts to space - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3NwYWNld2F0Y2guZ2xvYmFsLzIwMjIvMDkvc2F1ZGktYXJhYmlhLWxhdW5jaGVzLWFzdHJvbmF1dC1wcm9ncmFtLWFuZC1wYXJ0bmVycy13aXRoLWF4aW9tLXRvLWZseS10d28tYXN0cm9uYXV0cy10by1zcGFjZS_SAQA?oc=5,"Mon, 26 Sep 2022 07:00:00 GMT",space exploration
African space and satellite industry valued at USD 19.49 billion - SpaceWatch.Global,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMi8wOC9hZnJpY2FuLXNwYWNlLWFuZC1zYXRlbGxpdGUtaW5kdXN0cnktdmFsdWVkLWF0LXVzZC0xOS00OS1iaWxsaW9uL9IBAA?oc=5,"Thu, 18 Aug 2022 07:00:00 GMT",space exploration
